"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","cell_type"
"REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY",0.330316742081448,0.991818627553256,0.110564716336619,-0.78485964364801,-1.16445128325059,2,"BRAF","Pericyte_1"
"REACTOME_NEGATIVE_REGULATION_OF_ACTIVITY_OF_TFAP2_AP_2_FAMILY_TRANSCRIPTION_FACTORS",0.420545746388443,0.991818627553256,0.0766746872490091,0.657233041243901,1.09503769597128,6,"WWOX, TFAP2A","Pericyte_1"
"REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING",0.800578034682081,1,0.0738052724171275,-0.353212755955344,-0.725557501133872,11,"BRAF, UBC, FGFR1, PPP2CB, PTPN11","Pericyte_1"
"REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING",0.836890243902439,1,0.0414044273760278,0.358193920573474,0.669280864062358,11,"CBL, FGF1, UBA52, MAPK3","Pericyte_1"
"REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING",0.833841463414634,1,0.0415717899246479,0.359298504867906,0.67134476601196,11,"CBL, FGF1, UBA52, MAPK3","Pericyte_1"
"REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING",0.841317365269461,1,0.0403295396423143,0.363761753635978,0.674310375122535,10,"CBL, FGF1, UBA52, MAPK3","Pericyte_1"
"REACTOME_NEGATIVE_REGULATION_OF_FLT3",0.459069020866774,0.991818627553256,0.0721797965581253,0.642870767764937,1.07110823735863,6,"CBL, UBA52, SH2B3, SOCS6","Pericyte_1"
"REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY",0.282539682539683,0.991818627553256,0.14641623786055,-0.477306084519566,-1.15454735799035,27,"BRAF, PPP2R5C, UBC, PPP2R1B, DUSP1, ARAF, KSR1, PPP2CB, MARK3","Pericyte_1"
"REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY",0.14,0.991818627553256,0.144630528034484,0.687324089530744,1.33469309322968,14,"SH3KBP1, EPS15, LRIG1, CBL, UBA52, PTPN1","Pericyte_1"
"REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION",0.65028901734104,0.991818627553256,0.0847985102819124,-0.404973302378672,-0.831882236260315,11,"CAMK2D","Pericyte_1"
"REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING",0.501706484641638,0.991818627553256,0.110122263835536,-0.363760248942881,-0.917690629504883,34,"SEM1, CUL1, PSMD1, UBC","Pericyte_1"
"REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_DVL_INTERACTING_PROTEINS",0.192307692307692,0.991818627553256,0.150169802128406,-0.857234151329243,-1.27182919346181,2,"DVL3, DVL1","Pericyte_1"
"REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS",0.603478260869565,0.991818627553256,0.0626618230932491,0.636582250971344,0.946848082412517,3,"LRP6, KREMEN1, LRP5","Pericyte_1"
"REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK",0.00794600977957725,0.4782886655784,0.380730400722792,0.668697801309005,1.58138492144814,48,"PDGFRB, AKT3, FYN, PHLPP1, PIK3CD, GAB1, PIP4K2A, GAB2, NRG2, FGF1, KITLG","Pericyte_1"
"REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING",0.637426900584795,0.991818627553256,0.0865399737444125,-0.359078415162326,-0.837418582286418,21,"UBE2D3, TAX1BP1, UBC, IRF3, UBA7, MAVS","Pericyte_1"
"REACTOME_NEPHRIN_FAMILY_INTERACTIONS",0.228658536585366,0.991818627553256,0.108820126769161,0.664615204286677,1.24182520317992,11,"SPTBN1, FYN, NCK2, ACTN1, SPTAN1, PIK3R1","Pericyte_1"
"REACTOME_NERVOUS_SYSTEM_DEVELOPMENT",0.156501726121979,0.991818627553256,0.115240003147781,0.403732538895139,1.16855937226943,304,"UTRN, SPTBN1, SEMA5A, TEAD1, PTK2, EFNA5, DAB1, CNTN1, ANK2, FYN, UNC5C, SH3KBP1, TRPC3, PIK3CD, GAB1, ITGA10, CLASP2, CACNB2, COL6A1, GAB2, MYL9, NFASC, ROCK1, PPP3CB, CACNA1H, RHOA, NCK2, NAB1, ROBO1, RPS11, FARP2, PTPRA, CNTN6, LAMC1, CLTCL1, DNM3, SHTN1, PRKAR2A, COL5A2, NEO1, ANK3, ITGB1, SLIT3, YAP1, EPHA2, ITGA9, PRKACB, SCD5, APH1B, ARPC1B, RPS9, KRAS, TRPC6, ARHGAP35, TUBB4A, RPS7, SDC2, SPTAN1, PDLIM7, VAV2, RPS27L, COL4A5, UBA52, UNC5B, ALCAM, ACTG1, NTN1, NRP1, CSNK2A2, RNPS1","Pericyte_1"
"REACTOME_NETRIN_1_SIGNALING",0.149786019971469,0.991818627553256,0.133554954557592,0.582326915810593,1.2865842010456,30,"PTK2, FYN, UNC5C, TRPC3, ROBO1, NEO1, SLIT3, TRPC6, UNC5B, NTN1","Pericyte_1"
"REACTOME_NETRIN_MEDIATED_REPULSION_SIGNALS",0.235955056179775,0.991818627553256,0.110122263835536,0.741358707397925,1.23520224926732,6,"UNC5C, UNC5B, NTN1","Pericyte_1"
"REACTOME_NEUREXINS_AND_NEUROLIGINS",0.0568513119533528,0.991818627553256,0.227987202850442,0.663801961165894,1.42402553552938,26,"EPB41L2, PDLIM5, EPB41L3, APBA1, DLGAP1, SIPA1L1, DLGAP2","Pericyte_1"
"REACTOME_NEUROFASCIN_INTERACTIONS",0.193011647254576,0.991818627553256,0.126253987849115,0.789886642659033,1.28257786780718,5,"CNTN1, NFASC","Pericyte_1"
"REACTOME_NEURONAL_SYSTEM",0.0110305931967015,0.575429278427928,0.380730400722792,0.522413864077246,1.41757113737126,162,"SLC6A12, SLC6A1, IL1RAPL1, EPB41L2, MYO6, PPM1E, KCNB1, CACNA2D3, PPFIBP1, NCALD, PDLIM5, EPB41L3, CACNB2, PRKAA2, NBEA, APBA1, ADCY9, KCNAB1, DLGAP1, PLCB1, SIPA1L1, GNAI1, ADCY6, PTPRD, PRKAR2A, GNAI3, PRKAG2, ADCY2, GABRB2, GRIP2, PRKACB, GNB4, KRAS, TUBB4A, PTPRS, RASGRF2, PPFIA1, PRKCB, CAMK2G, PPFIA2, DLGAP2, MDM2, ERBB4, KCNMB4, PDPK1, PPFIBP2, ARL6IP5, MAPK3","Pericyte_1"
"REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS",0.68,0.991818627553256,0.0570059526582387,0.600106932591903,0.892594943544349,3,"VAMP1, SNAP25, SV2A","Pericyte_1"
"REACTOME_NEUROTRANSMITTER_CLEARANCE",0.495215311004785,0.991818627553256,0.0894366833718621,-0.580763296717857,-0.995401077092112,4,"MAOA","Pericyte_1"
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION",0.43974358974359,0.991818627553256,0.0632191170859458,0.39644954487739,1.02128189068881,87,"MYO6, PPM1E, NCALD, PRKAA2, NBEA, APBA1, ADCY9, PLCB1, GNAI1, ADCY6, PRKAR2A, GNAI3, PRKAG2, ADCY2, GABRB2, GRIP2, PRKACB, GNB4, KRAS, TUBB4A, RASGRF2, PRKCB, CAMK2G, MDM2, ERBB4, PDPK1, MAPK3, GRIA4, GABBR2, GRIK1, NRGN, DLG3, GNG7, GNG5","Pericyte_1"
"REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE",0.0379008746355685,0.991818627553256,0.282013350011725,0.689867189195525,1.47994213788228,26,"SLC6A12, SLC6A1, APBA1, PPFIA1, PPFIA2","Pericyte_1"
"REACTOME_NEUTROPHIL_DEGRANULATION",0.198952879581152,0.991818627553256,0.231126709673834,-0.350746429686169,-1.11041401607729,183,"HSPA1B, HSPA1A, HSP90AA1, VAPA, HSP90AB1, BST2, LAMP1, RAB14, HSPA6, CYFIP1, ASAH1, NFKB1, HMGB1, AP2A2, TIMP2, SNAP23, PSMD1, ATP11A, TMC6, HSPA8, CMTM6, JUP, CPNE1, SDCBP, MAPK14, VCP, CNN2","Pericyte_1"
"REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10",0.649214659685864,0.991818627553256,0.0795564677235957,-0.445624160894394,-0.835909225675001,7,"IKBKB, RIPK1, MAVS","Pericyte_1"
"REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL",0.351648351648352,0.991818627553256,0.119348440591015,-0.575477036383563,-1.14007198824397,9,"SQSTM1, NFKB1, UBC, IKBKB, TRAF6, RELA","Pericyte_1"
"REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION",0.289285714285714,0.991818627553256,0.103958471559957,0.818903012446318,1.15859834009877,2,"NTRK2, NTRK1","Pericyte_1"
"REACTOME_NGF_STIMULATED_TRANSCRIPTION",0.24188790560472,0.991818627553256,0.153158808683073,-0.538738023452381,-1.20947959845882,19,"JUND, ATF2, DNM2, MEF2D, JUNB, FOS","Pericyte_1"
"REACTOME_NICOTINAMIDE_SALVAGING",0.854790419161677,1,0.0395979123961192,0.35478017480336,0.657661093741854,10,"NNMT, RNLS, PARP4","Pericyte_1"
"REACTOME_NICOTINATE_METABOLISM",0.848942598187311,1,0.0403295396423143,0.341487185699081,0.697524572012191,20,"NADK2, NNMT, RNLS, PARP4","Pericyte_1"
"REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE",0.189024390243902,0.991818627553256,0.121543282035469,0.686989973749755,1.28363218029296,11,"PRKG1, ITPR1, GUCY1A1, PDE1A, KCNMB4, PDE9A, PDE1B","Pericyte_1"
"REACTOME_NOD1_2_SIGNALING_PATHWAY",0.909090909090909,1,0.0373029764832679,0.307807276524194,0.631896071098465,21,"ITCH, TAB2, MAP3K7, UBA52, BIRC2, TNFAIP3, TAB1, CHUK","Pericyte_1"
"REACTOME_NONCANONICAL_ACTIVATION_OF_NOTCH3",0.0831946755407654,0.991818627553256,0.199915231309662,0.853954703066598,1.38660833480616,5,"NOTCH3, APH1B","Pericyte_1"
"REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ",0.775757575757576,1,0.0445961615888961,0.377253881203575,0.774462670379558,21,"BABAM2, HERC2, ATM, TP53BP1","Pericyte_1"
"REACTOME_NONSENSE_MEDIATED_DECAY_NMD",0.873385012919897,1,0.031636972118622,0.297312135348597,0.754134831841713,76,"SMG6, RPS11, SMG1, SMG7, RPS9, RPS7, RPS27L, UBA52, RNPS1, FAU, RPL5, RPS4X, UPF3A, RPL34, RPL10, RPL28, RPL41, RPL6","Pericyte_1"
"REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS",0.719887955182073,0.991818627553256,0.0444181153081573,0.360055167511122,0.8172575319216,35,"LAMC3, DMD, COL1A2, ACTN1, TGFB1, LAMC1, COL5A2, ITGB1, SDC2, COL4A5","Pericyte_1"
"REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE",0.85423197492163,1,0.0417397034728504,0.371994005025308,0.669424306933676,9,"PPFIA1, PPFIA2","Pericyte_1"
"REACTOME_NOSTRIN_MEDIATED_ENOS_TRAFFICKING",0.590163934426229,0.991818627553256,0.0787113806986485,-0.557513487130002,-0.905347357167428,3,"DNM2","Pericyte_1"
"REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION",0.307132459970888,0.991818627553256,0.0883594442500905,0.526826133032552,1.13879725477092,27,"MAML3, NBEA, TBL1XR1, NCOR2, HIF1A, HDAC7, TBL1X, KAT2B, UBA52, HDAC9","Pericyte_1"
"REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS",0.694767441860465,0.991818627553256,0.0815265143256594,-0.372686649457701,-0.79630782455706,13,"MIB1, JAG1, UBC","Pericyte_1"
"REACTOME_NOTCH2_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION",0.359550561797753,0.991818627553256,0.0850427463764322,0.685071541375419,1.14142034128932,6,"MAML3, NOTCH2","Pericyte_1"
"REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS",0.562310030395137,0.991818627553256,0.0596037042575973,0.493723175112859,0.945609928609217,13,"NOTCH3, WWP2, APH1B, UBA52","Pericyte_1"
"REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION",0.220364741641337,0.991818627553256,0.11101149245045,0.654035339319222,1.2526499498027,13,"NOTCH3, MAML3, KAT2B","Pericyte_1"
"REACTOME_NOTCH4_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS",0.518703241895262,0.991818627553256,0.0891647117820678,-0.531003213300802,-0.946257056769091,5,"JAG1","Pericyte_1"
"REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION",0.48125,0.991818627553256,0.0684714904492087,0.545291426690536,1.02379886171921,12,"MAML3, ACTA2, KAT2B, NOTCH2","Pericyte_1"
"REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY",0.0958268933539413,0.991818627553256,0.178219874951973,0.704888608313316,1.39616160104365,16,"NOTCH3, MAML3, TBL1XR1, NCOR2, HDAC7, TBL1X, KAT2B, NOTCH2","Pericyte_1"
"REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING",0.0546282245827011,0.991818627553256,0.237793834423688,0.695291020079199,1.4366629699698,22,"ABCA1, TNRC6B, TBL1XR1, NCOR2, APOD, TBL1X, AGO4, MYLIP","Pericyte_1"
"REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_GLUCONEOGENESIS",0.0345384863665633,0.982776930248573,0.321775918075361,-0.893227296676212,-1.53094973154187,4,"NRIP1, RXRA, NR1H3","Pericyte_1"
"REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_LIPOGENESIS",0.179419525065963,0.991818627553256,0.169570644405628,-0.734739486961449,-1.36219591393611,6,"NRIP1, RXRA, NR1H3","Pericyte_1"
"REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_TRIGLYCERIDE_LIPOLYSIS_IN_ADIPOSE",0.0843091334894614,0.991818627553256,0.237793834423688,-0.886126009973776,-1.43898194351665,3,"RXRA, NR1H3","Pericyte_1"
"REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_CONTROL_BILE_ACID_HOMEOSTASIS",0.691780821917808,0.991818627553256,0.0554793308704233,0.558177930679004,0.865722302569551,4,"NCOR2, RXRB","Pericyte_1"
"REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_LIMIT_CHOLESTEROL_UPTAKE",0.73444976076555,0.994302660551978,0.0686325631836726,-0.446723077688519,-0.76566242254989,4,"RXRA, NR1H3","Pericyte_1"
"REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX",0.030023500759863,0.921309386062461,0.352487857583619,0.754454239224629,1.51886807534911,18,"ABCA1, TNRC6B, TBL1XR1, NCOR2, APOD, TBL1X, AGO4","Pericyte_1"
"REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK",0.486206896551724,0.991818627553256,0.112843355675562,-0.380138477483447,-0.947627190770925,33,"ARHGEF12, ARHGEF7, AKAP13, SOS1","Pericyte_1"
"REACTOME_NRCAM_INTERACTIONS",0.941780821917808,1,0.0413209506074822,0.349444748437391,0.541981500182295,4,"DLG3, CNTN2","Pericyte_1"
"REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS",0.634730538922156,0.991818627553256,0.0880945010398517,-0.4320775092946,-0.856229639631435,10,"SQSTM1, UBC, TRAF6, ITGB3BP","Pericyte_1"
"REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS",0.748484848484849,1,0.0797705918628453,-0.325800145410754,-0.777409050158904,25,"PABPN1, KPNA5, POM121, NUP153, NUP85, NUP160, NUP88, RANBP2, TPR","Pericyte_1"
"REACTOME_NTRK2_ACTIVATES_RAC1",0.23972602739726,0.991818627553256,0.11331290842208,0.783771520952896,1.21561324537209,4,"FYN, NTRK2","Pericyte_1"
"REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN",0.84789644012945,1,0.0766746872490091,-0.284318257150007,-0.701456666105161,29,"PRKCA, LEMD3, POM121, NUP153","Pericyte_1"
"REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY",0.758241758241758,1,0.0894366833718621,-0.308274586139104,-0.780430108285269,38,"LEMD3, PPP2R2A, RANGAP1, POM121, UBE2I, AHCTF1, TUBB4B","Pericyte_1"
"REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION",0.182758620689655,0.991818627553256,0.193813302725311,-0.505944535770468,-1.26124248797978,33,"JUND, RPS6KA2, ATF2, DNM2, MEF2D, JUNB, RPS6KA3, PPP2R1B, MAPKAPK2, MAPK14, FOS, PPP2CB","Pericyte_1"
"REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER",0.101796407185629,0.991818627553256,0.245041785430996,-0.725553654917218,-1.43779884654784,10,"FN1, CEBPB, STAT3, CUL1, JUNB","Pericyte_1"
"REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN",0.998482549317147,1,0.0329431471724691,0.203148280771768,0.419760365040501,22,"KPNB1, NUP133, NUP205, NUP188, NUP214","Pericyte_1"
"REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY",0.96165191740413,1,0.0656813601934011,-0.245358745710727,-0.550836184420163,19,"POM121, NUP153, NUP85, NUP160, NUP88, RANBP2, TPR, NUP58","Pericyte_1"
"REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY",0.043731778425656,0.991818627553256,0.261663521711573,0.684677075397207,1.46880801202323,26,"RORA, NR3C1, NR3C2, NR2F1, PPARA, NCOR2, RARB, PPARG, PGR","Pericyte_1"
"REACTOME_NUCLEAR_SIGNALING_BY_ERBB4",0.0558069381598793,0.991818627553256,0.234392647294686,0.713462432702005,1.45139510354534,19,"SPARC, GFAP, WWOX, NRG2, YAP1, TAB2, APH1B, PGR, NRG3, ERBB4","Pericyte_1"
"REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS",0.68259385665529,0.991818627553256,0.0913924325943768,-0.328470587009732,-0.828662231903553,34,"TXNIP, HSP90AB1, SUGT1, NFKB1, MAP2K6, UBC, MAPK14, IKBKB","Pericyte_1"
"REACTOME_NUCLEOTIDE_BIOSYNTHESIS",0.860353130016051,1,0.0425023180036553,0.387261960387402,0.645229953803508,6,"GMPS, PPAT","Pericyte_1"
"REACTOME_NUCLEOTIDE_CATABOLISM",0.448328267477204,0.991818627553256,0.070619624712259,0.547033262990871,1.04771278894376,13,"DPYD, ENTPD1, UPB1, ENTPD5","Pericyte_1"
"REACTOME_NUCLEOTIDE_EXCISION_REPAIR",0.874493927125506,1,0.0870515867946735,-0.26737082705225,-0.748673701364992,65,"MNAT1, CCNH, YY1, UBC, UBE2I, CUL4A, INO80E, RPA1, USP7, POLE2, CHD1L, TCEA1, ELL","Pericyte_1"
"REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS",0.757142857142857,1,0.0532386494755899,0.579472326664905,0.819847607840058,2,"ADORA2B, LPAR6","Pericyte_1"
"REACTOME_NUCLEOTIDE_SALVAGE",0.00196688985486733,0.192386413929211,0.431707695803346,0.940338190991965,1.56672854448825,6,"ADK, PUDP","Pericyte_1"
"REACTOME_N_GLYCAN_ANTENNAE_ELONGATION",0.505494505494505,0.991818627553256,0.096240602328129,-0.486113051047165,-0.96303386161407,9,"ST8SIA6, B4GALT5","Pericyte_1"
"REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI",0.334254143646409,0.991818627553256,0.123257226381337,-0.539890543873693,-1.15260246288879,12,"ST8SIA6, MGAT3, B4GALT5","Pericyte_1"
"REACTOME_N_GLYCAN_TRIMMING_AND_ELONGATION_IN_THE_CIS_GOLGI",0.40695652173913,0.991818627553256,0.0826646449123753,0.728688609996873,1.08384645031902,3,"MAN1A1, MAN1C1","Pericyte_1"
"REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE",0.312865497076023,0.991818627553256,0.132147260608774,-0.48945591929542,-1.14147624786295,21,"PRKCSH, AMFR, ENGASE, UBC, VCP, DERL2, EDEM3","Pericyte_1"
"REACTOME_OAS_ANTIVIRAL_RESPONSE",0.509569377990431,0.991818627553256,0.0878312634480124,-0.569870008928535,-0.976730492260313,4,"FLNA","Pericyte_1"
"REACTOME_OLFACTORY_SIGNALING_PATHWAY",0.238875878220141,0.991818627553256,0.135740943810425,-0.780237912641472,-1.26703003331482,3,"ANO2, ADCY3","Pericyte_1"
"REACTOME_ONCOGENE_INDUCED_SENESCENCE",0.361280487804878,0.991818627553256,0.0819778796501272,0.550982313696253,1.10923817886595,18,"TNRC6B, AGO4, UBA52, MDM2, MAPK3, CDK6, ETS2, AGO1","Pericyte_1"
"REACTOME_ONCOGENIC_MAPK_SIGNALING",0.347826086956522,0.991818627553256,0.140406238523342,-0.398009729512639,-1.05477027562567,48,"FXR1, CAMK2D, NF1, BRAF, FN1, ZC3HAV1, SHOC2, VWF, ARAF, KSR1, KDM7A, MARK3, PPP1CB","Pericyte_1"
"REACTOME_OPIOID_SIGNALLING",0.157823129251701,0.991818627553256,0.126253987849115,0.530972321890335,1.25573625694184,45,"PLCB4, PDE1C, ITPR1, GNAQ, PDE4B, NBEA, ADCY9, PLCB1, PDE1A, PPP3CB, GNAI1, ADCY6, PRKAR2A, GNAI3, ADCY2, PRKACB, GNB4, CAMK2G","Pericyte_1"
"REACTOME_ORC1_REMOVAL_FROM_CHROMATIN",0.736462093862816,0.994985408713533,0.0902635484340068,-0.321797260653147,-0.833733477177726,42,"SEM1, CUL1, PSMD1, UBC","Pericyte_1"
"REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE",0.927860696517413,1,0.0266754763765933,0.277686706567839,0.75104505709958,155,"CHD9, EXOC4, PPARGC1B, PPARA, PRKAA2, TBL1XR1, PKD2, EXOC2, MEF2C, TBL1X, SDCCAG8, MT-ATP6, MTX2, DYNC1I2, PRKAG2, EXOC6, RAB11A, TUBB4A, ATP5MC2, SSBP1","Pericyte_1"
"REACTOME_ORGANIC_ANION_TRANSPORTERS",0.657142857142857,0.991818627553256,0.0598603117764473,0.635282476673159,0.898808786609035,2,"SLC17A5, SLC17A7","Pericyte_1"
"REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT",0.641148325358852,0.991818627553256,0.0755015292281669,-0.492232372173285,-0.843663220816323,4,"SLC22A3, RUNX1","Pericyte_1"
"REACTOME_ORGANIC_CATION_TRANSPORT",0.641148325358852,0.991818627553256,0.0755015292281669,-0.492232372173285,-0.843663220816323,4,"SLC22A3, RUNX1","Pericyte_1"
"REACTOME_OTHER_INTERLEUKIN_SIGNALING",0.774725274725275,1,0.0728938564822936,-0.362415894126903,-0.717978620980254,9,"JAK1","Pericyte_1"
"REACTOME_OTHER_SEMAPHORIN_INTERACTIONS",0.36115569823435,0.991818627553256,0.0847985102819124,0.684417366038136,1.140330398135,6,"SEMA5A, ITGB1, SEMA4D","Pericyte_1"
"REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES",0.794561933534743,1,0.0433636987883266,0.367290341178653,0.75023031247975,20,"RHOA, APC, UBA52, OTUB1, DDX58","Pericyte_1"
"REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE",0.66803840877915,0.991818627553256,0.0468819856878333,0.375786076685124,0.863862164111936,38,"TNRC6B, MAPK10, AGO4, PHC1, TNIK, UBA52, MDM2, MAPK3, CDK6","Pericyte_1"
"REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS",0.224111282843895,0.991818627553256,0.11101149245045,0.625904052236135,1.23971815314299,16,"SEMA5A, THSD7B, ADAMTSL3, ADAMTS17, ADAMTS7","Pericyte_1"
"REACTOME_O_LINKED_GLYCOSYLATION",0.367847411444142,0.991818627553256,0.0751181635276301,0.472364614381098,1.09173254043362,40,"SEMA5A, THSD7B, GALNT18, GALNT17, GALNT11, GALNT7, ADAMTSL3, ADAMTS17, DAG1, C1GALT1, ADAMTS7","Pericyte_1"
"REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS",0.815548780487805,1,0.0425877779273254,0.362211096084435,0.729203763166947,18,"GALNT18, GALNT17, GALNT11, GALNT7, C1GALT1","Pericyte_1"
"REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS",0.643835616438356,0.991818627553256,0.0588438169595807,0.576445065610457,0.894054246999832,4,"PTK2, TLN1","Pericyte_1"
"REACTOME_P2Y_RECEPTORS",0.828063241106719,1,0.05378728077603,-0.591309904153355,-0.787993314668543,1,"LPAR6","Pericyte_1"
"REACTOME_P38MAPK_EVENTS",0.90282131661442,1,0.0391956336118146,0.340126498704531,0.612076922179345,9,"KRAS, RALA, RALB","Pericyte_1"
"REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES",0.355795148247978,0.991818627553256,0.117249716749792,-0.582254365634536,-1.139053214986,8,"SQSTM1, UBC, IKBKB, TRAF6","Pericyte_1"
"REACTOME_P75NTR_REGULATES_AXONOGENESIS",0.440068493150685,0.991818627553256,0.0776798560117236,0.688934471405149,1.0685229639568,4,"RHOA, LINGO1, MAG","Pericyte_1"
"REACTOME_P75NTR_SIGNALS_VIA_NF_KB",0.430635838150289,0.991818627553256,0.109250039480711,-0.511888722713198,-1.05150421735435,11,"SQSTM1, NFKB1, UBC, IKBKB, TRAF6, RELA","Pericyte_1"
"REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING",0.685823754789272,0.991818627553256,0.0978773277424561,-0.31099187022825,-0.843487040299883,56,"ARHGEF12, ARHGEF7, AKAP13, SOS1, SQSTM1, NFKB1, ADAM17, UBC, GNA13, IKBKB","Pericyte_1"
"REACTOME_PARASITE_INFECTION",0.206845238095238,0.991818627553256,0.11378726182188,0.581393640712921,1.23239603222373,25,"PTK2, FYN, ELMO1, ABI1, MYO1C, MYO5A, ARPC1B, VAV2, ACTG1, HCK, MAPK3","Pericyte_1"
"REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS",0.726785714285714,0.991818627553256,0.0551351763385257,0.596760888417413,0.844307768133417,2,"AQP1, AQP4","Pericyte_1"
"REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR",0.963068181818182,1,0.0637845390312975,-0.224014336917563,-0.48319475834721,14,"RPA1, POLE2, RFC1, LIG1, POLD3, RPA2, RFC5, APEX1, POLE4, POLB, RFC2, POLD2, RPA3, POLE","Pericyte_1"
"REACTOME_PCP_CE_PATHWAY",0.443609022556391,0.991818627553256,0.125033367555272,-0.371664323281604,-0.995987464912168,52,"PRKCA, SEM1, SMURF1, AP2M1, AP2B1, AP2A2, PSMD1, UBC","Pericyte_1"
"REACTOME_PD_1_SIGNALING",0.840749414519906,1,0.0610363728309177,-0.404507401422874,-0.656880443768469,3,"PTPN11","Pericyte_1"
