"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"227","REACTOME_CHYLOMICRON_ASSEMBLY",0.312068965517241,0.676599992913699,0.0972150808846466,0.632821141681245,1.16816911401137,6,"P4HB, APOB, MTTP, SAR1B"
"228","REACTOME_CHYLOMICRON_CLEARANCE",0.521052631578947,0.793976920911905,0.0702812841717392,0.559031932619684,0.993454139063513,5,"APOB, LDLR"
"229","REACTOME_CHYLOMICRON_REMODELING",0.518518518518518,0.791989427097296,0.0850427463764322,-0.516193491883472,-0.977114749533648,5,"GPIHBP1, LPL, APOE"
"230","REACTOME_CILIUM_ASSEMBLY",0.0115149570061643,0.169011963043891,0.380730400722792,0.410658821284031,1.3884427966269,172,"IFT81, CKAP5, PRKAR2B, PRKACA, ODF2, BBS4, DCTN2, NDE1, CEP78, BBIP1, CEP63, HDAC6, CEP192, PKD1, IQCB1, TMEM67, CEP76, HAUS6, ATAT1, AHI1, CEP57, CDK5RAP2, SDCCAG8, SSNA1, PAFAH1B1, TTBK2, TRAF3IP1, TTC8, CEP135, TUBB4A, IFT57, TUBG1, IFT74, TUBA4A, MARK4, CEP162, EXOC7, ARL3, RP2, DYNC2H1, LZTFL1, EXOC5, C2CD3, CEP72, HAUS8, CEP131, FBF1, EXOC8, HAUS7, TUBB4B, TUBA1C, UNC119B, IFT88, IFT27"
"231","REACTOME_CIPROFLOXACIN_ADME",0.179487179487179,0.554328984581699,0.151148761385484,-0.784147055214874,-1.30954630658673,3,"ABCG2"
"232","REACTOME_CIRCADIAN_CLOCK",0.0881578947368421,0.422768246583309,0.170932335370056,0.430141065226985,1.29973770602411,65,"SIRT1, PPARGC1A, CRTC3, MEF2D, CREBBP, SMARCD3, UBA52, CRY1, RORA, NFIL3, SREBF1, EP300, FBXL3, RBM4, KLF15, NCOA2, NCOR1, CHD9, UBB, CPT1A, RPS27A, NCOA1, CRY2, PER2, TGS1, TBL1XR1, ATF2, SERPINE1, CUL1, PPARA"
"233","REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE",0.00484794579055753,0.106532074587441,0.407017918923954,0.612553399762121,1.61959094074229,31,"SDHB, IDH3A, SUCLA2, IDH3B, LYRM4, ACAT1, TRAP1, FH, IDH2, OGDH, SDHAF3, ISCU, DLD, SDHA"
"234","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS",0.817142857142857,0.8991253336152,0.0288567763564905,0.249360819636811,0.846684008938305,179,"HRH2, ACKR3, S1PR3, AVPR1A, ADRA2A, TBXA2R, C3, F2R, CXCL1, PTGER4, LPAR1, TSHR, CXCL8, ECE1, ADRA1B, CX3CL1, C5AR1, UTS2B, C5"
"235","REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS",0.632478632478632,0.819339431182095,0.109684061970549,-0.264321661392064,-0.927516355037846,68,"FZD4, DHH, ADCYAP1R1, GNG4, WNT6, PTH2R, VIPR1, PTH1R, RAMP3, GNAS, FZD6, GNB1, ADGRE2, GNG11, FZD1, WNT2B, SMO, GNB4"
"236","REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS",0.0354017152859136,0.279351716983391,0.321775918075361,-0.647461992497631,-1.5291193084458,12,"GRM3, GRM5, GRM7, GRM8"
"237","REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION",0.000879461181627518,0.0389405357090042,0.477270815362862,0.396221872863814,1.39892344983586,346,"ZBTB16, TRAF7, FBXO17, FBXL12, DZIP3, FBXW5, IKBKG, UBE2E1, PSMD5, TIRAP, LRSAM1, HECW2, LTN1, HECTD1, KLHL42, ANAPC4, SMURF1, UBE2D2, CUL3, GLMN, TLR2, STX4, PSMD8, SEC22B, HECTD2, PSMC2, ERAP1, SEC61G, HECTD3, KLHL20, UFL1, UBR1, SEC24A, FBXO32, ASB13, ANAPC13, CUL7, CYBA, PSMB7, UBA52, PRKN, UBE2J2, SNAP23, RCHY1, HLA-F, HLA-A, RBX1, HMGB1, PSMB6, ANAPC1, ARIH2, PSMD13, FBXL3, RNF41, UBE2L3, KEAP1, RNF130, CDC26, ITGB5, KLHL2, KLHL3, TRIM69, ATG7, LONRF1, HERC5, ANAPC7, KLHL9, NPEPPS, UBR4, ANAPC5, MYLIP, RLIM, FBXL19, TAPBP, BTBD6, SEC61B, VHL, UBE2M, CALR, UBE2E2, FBXL22, UBB, UBE2R2, SEC24D, PSME1, TRIM21, PSMA4, ELOB, FBXW11, UBE2K, RBBP6, HERC4, PSMD12, RNF217, MGRN1, HLA-C, RNF114, ANAPC11, PSMB1, FBXO31, RNF111, SEC13, CBLB, KLHL22, PIK3R4, FBXL4, RNF123, UBA1, PSMD14, SMURF2, ASB3, RPS27A, ASB8, SOCS3, B2M, PSMD6, ERAP2, TRIM32, WSB1, PSMF1"
"238","REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT",0.526158445440957,0.794721014520245,0.0619762736001998,0.394782055657949,0.954592657555896,19,"PEX26, PXMP4, ALDH3A2, FIS1"
"239","REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS",0.391459074733096,0.733672641286847,0.0650877566917313,0.313396278985118,1.03854028651221,134,"ACTB, TOR1B, DVL2, HGS, TOR1A, GRB2, CLTCL1, GAPVD1, COPS6, ARPC5, UBA52, ACTG1, EPS15, COPS2, HIP1, SGIP1, FCHO2, PIK3C2A, APOB, PACSIN3, UBB, PACSIN2, EPN2, AP2A2, SYNJ2, LDLR, COPS3, CLTA, HIP1R, AP2A1, WASL, GAK, AGTR1, FCHO1, COPS4, RAB5A, SYT11, RPS27A"
"240","REACTOME_CLEC7A_DECTIN_1_INDUCES_NFAT_ACTIVATION",0.38659793814433,0.733672641286847,0.108820126769161,-0.466859145719621,-1.05669353704804,10,"ITPR3, NFATC1, PPP3CB, PPP3CA"
"241","REACTOME_CLEC7A_DECTIN_1_SIGNALING",0.550815558343789,0.799296062863223,0.05163559644842,0.300696020647113,0.955248595979152,91,"ITPR1, IKBKG, MAP3K7, PSMD5, UBE2D2, PSMD8, PSMC2, AHCYL1, PSMB7, UBA52, PSMB6, PSMD13, PRKCD, NFKB1, UBE2M, UBB, PSME1, PSMA4, FBXW11, PLCG2, PSMD12, TAB3, PSMB1, PSMD14, RPS27A, PSMD6, PSMF1"
"242","REACTOME_CLEC7A_INFLAMMASOME_PATHWAY",0.9375,0.962611520653422,0.0553642837725362,-0.297531011450521,-0.563203419460388,5,"MALT1"
"243","REACTOME_COBALAMIN_CBL_METABOLISM",0.31042654028436,0.674468678264893,0.11776578836269,-0.594477837814324,-1.16236660196501,6,"MMAB, MTRR, MMADHC"
"244","REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM",0.0623092845494059,0.370234267340377,0.321775918075361,-0.579762559911927,-1.49381817214875,15,"CD320, TCN2, MMAB, MTRR, MMADHC"
"245","REACTOME_COENZYME_A_BIOSYNTHESIS",0.477234401349073,0.778645602201118,0.0727141077934447,0.523787105049522,1.00828141179789,7,"PPCDC, DCAKD, PANK1, PPCS, PANK2"
"246","REACTOME_COHESIN_LOADING_ONTO_CHROMATIN",0.0247314599084482,0.235237074845923,0.352487857583619,0.734056628573154,1.53053008043462,10,"SMC3, STAG1, MAU2, RAD21, PDS5B, PDS5A"
"247","REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES",0.0109253558523559,0.16492537182339,0.380730400722792,0.493455280377656,1.4910513921871,65,"COL6A2, COL5A2, COL14A1, CRTAP, PLOD3, PPIB, COL1A1, COL6A1, P4HB, COL1A2, COL4A2, COLGALT2, COL16A1, COL4A1, COL8A1, BMP1, COL6A3, COL8A2"
"248","REACTOME_COLLAGEN_CHAIN_TRIMERIZATION",0.0123634565413029,0.175984434928596,0.380730400722792,0.535800363446312,1.49896329309359,42,"COL6A2, COL5A2, COL14A1, COL1A1, COL6A1, COL1A2, COL4A2, COL16A1, COL4A1, COL8A1, COL6A3, COL8A2"
"249","REACTOME_COLLAGEN_DEGRADATION",0.0033965781009809,0.0830487265253921,0.431707695803346,0.565274745009439,1.62646692831124,49,"COL6A2, COL5A2, COL14A1, COL1A1, MMP14, CTSB, COL6A1, PHYKPL, COL1A2, COL4A2, COL16A1, MMP11, COL4A1, COL8A1, COL6A3, COL8A2"
"250","REACTOME_COLLAGEN_FORMATION",0.0218859739444642,0.217108861529084,0.352487857583619,0.451956877044127,1.4149211288928,82,"COL6A2, COL5A2, COL14A1, CRTAP, PLOD3, PPIB, COL1A1, CTSB, COL6A1, P4HB, COL1A2, COL4A2, COLGALT2, COL16A1, COL4A1, LOXL1, CD151, COL8A1, BMP1, COL6A3, COL8A2"
"251","REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION",0.556149732620321,0.799296062863223,0.0891647117820678,-0.392325502489675,-0.92656018114431,12,"PROCR, SERPINE2, F10"
"252","REACTOME_COMPLEMENT_CASCADE",0.0517482517482517,0.345519096288327,0.234392647294686,0.520194951310447,1.42849433158133,37,"C1S, C1R, C3, CD81, C2, PROS1, C5AR1, C5, MASP2, CFH, MASP1, CD46, SERPING1, CFB"
"253","REACTOME_COMPLEX_III_ASSEMBLY",0.00952737212141031,0.153143685210818,0.380730400722792,0.643098450809766,1.59165130613245,22,"UQCRQ, CYC1, UQCRFS1, UQCRH, LYRM4, UQCC2, UQCRB, ISCU"
"254","REACTOME_COMPLEX_IV_ASSEMBLY",0.0696378830083565,0.387472323405471,0.199915231309662,0.496994579347395,1.38549873557139,41,"SURF1, COX7C, NDUFA4, COA1, PNKD, TACO1, COQ10B, COX17, COX5A, COX6C, COX7B, COX5B, COX16, COX20, SMIM20, SCO1, COQ10A, RAB5IF"
"255","REACTOME_COMPLEX_I_BIOGENESIS",0.209271523178808,0.587856576437558,0.105520936843198,0.392149585910868,1.17776104262354,64,"NDUFA1, NDUFS6, NUBPL, COA1, NDUFAF5, NDUFB4, NDUFB10, DMAC2, NDUFB1, NDUFA3, NDUFS5, NDUFAF3, TMEM126B"
"256","REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES",0.344013490725126,0.702596964586847,0.0902635484340068,0.591599564645169,1.13881926169804,7,"NCAPD2, CSNK2A2, CCNB2, CSNK2A1"
"257","REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES",0.887459807073955,0.933886092192281,0.0411544018789903,0.312610791574654,0.670766835060251,11,"SET, MCPH1, PLK1"
"258","REACTOME_CONJUGATION_OF_BENZOATE_WITH_GLYCINE",0.258547008547009,0.623385565052232,0.123257226381337,-0.741265463485555,-1.23793291507268,3,"GLYATL2, GLYAT"
"259","REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER",0.396694214876033,0.733672641286847,0.140406238523342,-0.295375663367017,-1.02379130072832,65,"FYN, PIK3R3, FGF18, KL, ERBB4, PDGFA, TGFA, ERBB2, MET, FGF10, BDNF"
"260","REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER",0.292217327459618,0.65485637643903,0.0916795246008379,0.44213975551858,1.12296401492155,25,"BAD, AKT3, MTOR, MDM2, CDKN1B, RPS6KB2, GSK3A, CASP9, NR4A1, CHUK, TSC2, FOXO3"
"261","REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII",0.358288770053476,0.71808578337788,0.116234148779716,-0.420382005919338,-1.08315769783762,15,"KRAS, CDC37, SOS1, HSP90AA1, GAB1, PLCG1, HRAS"
"262","REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS",0.774774774774775,0.88411872653501,0.0774767547848578,-0.290718990111731,-0.787075464004843,19,"KRAS, CDC37, SOS1, HSP90AA1, GAB1, PLCG1, HRAS"
"263","REACTOME_CONSTITUTIVE_SIGNALING_BY_OVEREXPRESSED_ERBB2",0.126315789473684,0.486451966061491,0.204294756516886,-0.601912180950902,-1.36827898011861,11,"KRAS, CDC37, SOS1, ERBB2, HSP90AA1, PTPN12"
"264","REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE",0.48036253776435,0.781513814052137,0.0668966276500666,0.418574194697036,1.00068315205367,18,"UBE2E1, ANAPC4, ANAPC1, CDC26, ANAPC7, ANAPC5, ANAPC16, ANAPC11"
"265","REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING",0.820945945945946,0.8991253336152,0.0806388495950661,-0.259476976896626,-0.799905996202243,35,"CCT3, TCP1, GNG4, GNA15, GNA14, GNB1, GNG11"
"266","REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING",0.586510263929619,0.800174459522417,0.0559428593065705,0.354423367606335,0.909632718982507,27,"ACTB, CCT6B, TUBB4A, PFDN1, PFDN6, TUBA4A"
"267","REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT",0.0950520833333333,0.434237938596491,0.163180127180689,0.419483801844579,1.27762948908802,68,"TRAPPC3, TRAPPC1, RAB1B, SEC22A, TRAPPC10, STX17, GOLGA2, LMAN2L, SEC22B, SEC24A, TRAPPC4"
"268","REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC",0.129072681704261,0.493368700265252,0.135002033828631,0.392477864629374,1.23485523425281,83,"RAB1B, KIF22, KIF26B, COPZ2, ARFGAP3, SEC22B, COPB1, RINT1, TMED3, KIF23, ARCN1, TUBB4A, KIF6, TUBA4A, TMED10, KLC4, COPZ1, ARF5, ARF1, KIF5B, TMED9, ARFGAP2, TUBB4B, TUBA1C, KLC2"
"269","REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC",0.563888888888889,0.800174459522417,0.0552495663125249,0.33391532810607,0.941254617189801,45,"DCTN2, GALNT1, PAFAH1B2, BICD1, PAFAH1B1, TUBB4A, RAB18, TUBA4A, DCTN5, RAB6A, TUBB4B, TUBA1C, ACTR1A, DCTN4"
"270","REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT",0.496259351620948,0.786367558239862,0.0561766586307176,0.311128324332867,0.987357874323915,88,"RAB1B, GOLGB1, COPZ2, DCTN2, ARFGAP3, GOLGA2, COG7, COPB1, TMED3, ARCN1, TUBB4A, TUBA4A, TMED10, DCTN5, COPZ1, ARF5, GORASP1, ARF1, USO1, TMED9, ARFGAP2, TUBB4B, TUBA1C, ACTR1A, DCTN4"
"271","REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY",0.222641509433962,0.604697452229299,0.183023938384487,-0.337163271697067,-1.14302855067584,54,"FYN, PIK3R3, PPP2R5B, HLA-DPA1, PPP2R1B, MAP3K14, PPP2R5D, GRAP2, PDCD1LG2, PTPN6, HLA-DRB5, CSK, HLA-DRA, PRR5, ICOSLG"
"272","REACTOME_CREATINE_METABOLISM",0.706840390879479,0.852727532013047,0.0521630305460055,0.40019196144956,0.834412238926664,10,"GATM, CKB, CKMT2, SLC6A8"
"273","REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS",0.14171974522293,0.513623126736965,0.14641623786055,0.603398116288408,1.3215766358526,12,"C1S, C1R, MASP2, MASP1"
"274","REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING",0.0320588187862151,0.263228224056455,0.321775918075361,-0.499929304784753,-1.47561983439776,28,"RASGRF2, KRAS, CAMK2A, GRIN1, GRIN2B, RASGRF1, DLG4, CAMK2D"
"275","REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE",0.268488745980707,0.630712399218549,0.102080107662747,0.556907191649951,1.19495194802359,11,"PRKAR2B, PRKACA, PRKAR1A, ADCY8, PRKAR2A"
"276","REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_CAMKK_CAMKIV_CASCASDE",0.549342105263158,0.798708454553469,0.0645031249656493,0.473907205819593,0.948120922858884,8,"CAMK2B, CAMK2G, CAMK4, KPNA2"
"277","REACTOME_CREB3_FACTORS_ACTIVATE_GENES",0.468802698145025,0.774349651740974,0.0736212741014394,0.526821892265846,1.01412332640305,7,"MBTPS1, MBTPS2, CREB3L4"
"278","REACTOME_CREB_PHOSPHORYLATION",0.540342298288509,0.794721014520245,0.0857844408075645,-0.469431993439704,-0.952306089881274,7,"RPS6KA5"
"279","REACTOME_CRISTAE_FORMATION",0.141384388807069,0.513479704956218,0.140406238523342,0.506883366324894,1.28874733349747,26,"ATP5MC2, ATP5MC3, APOOL, ATP5ME, ATP5MG, ATP5PF, ATP5MC1, MTX1, ATP5F1A, ATP5PD, ATP5PB"
"280","REACTOME_CRMPS_IN_SEMA3A_SIGNALING",0.526462395543176,0.794721014520245,0.0946646223153342,-0.364999344568416,-0.94881197095335,16,"FYN, CRMP1, DPYSL5, PLXNA2, FES"
"281","REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS",0.0830815709969789,0.408582456801006,0.190023305279108,0.587281265276721,1.40401026896687,18,"COL1A1, COL1A2, COL4A2, COL4A1, LOXL1, BMP1, TLL1"
"282","REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES",0.193929173693086,0.566533818517877,0.126875729929857,0.661309380064312,1.27300948980672,7,"CYBA, ITGB5, CD36"
"283","REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES",0.857538035961272,0.916678590165498,0.0357690767485421,0.267728147270994,0.75315106114579,44,"PSMD5, PSMD8, PSMC2, PSMB7, PSMB6, PSMD13, PSME1, PSMA4, PSMD12, PSMB1, PSMD14, PSMD6, PSMF1, PSMB4, PSMD11, SEM1"
"284","REACTOME_CS_DS_DEGRADATION",0.370192307692308,0.724570960186765,0.0833634065110386,0.491441814132434,1.09259675379862,13,"DCN, HEXB, IDS, CSPG5, HYAL1, VCAN, BGN"
"285","REACTOME_CTLA4_INHIBITORY_SIGNALING",0.222222222222222,0.604667363288053,0.157402899305283,-0.466316023887152,-1.24583554179751,17,"FYN, PPP2R5B, PPP2R1B, PPP2R5D"
"286","REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION",0.421289355322339,0.75063618642566,0.0730744399126987,0.422911414420874,1.03378321533254,20,"LCMT1, CDK7, CDK2, PPME1, CDC25B, PLK1, CCNH, PPP2R1A"
"287","REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY",0.331226295828066,0.693617430105576,0.0766746872490091,0.345981236703663,1.08275197743074,81,"CDK7, PSMD5, PSMD8, PSMC2, PSMB7, UBA52, AKT3, PSMB6, LIN9, PSMD13, CDK2, CDKN1B, UBB, PSME1, PSMA4, RBL2, PSMD12, TFDP2, PSMB1, LIN54, PSMD14, RPS27A, PSMD6, RBBP4, PSMF1, E2F4, CDC25B, PSMB4, CCNH, CUL1, PSMD11"
"288","REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1",0.263888888888889,0.626894417058351,0.0943563635421779,0.40865569598007,1.15193591999456,45,"JAK2, CDKN2D, CDK7, CDKN1C, LYN, UBA52, CDK6, CDK2, CDKN1B, ABL1, UBB, RBL2, TFDP2, RPS27A, E2F4, CCNH, CUL1, CDKN2A, PPP2R1A"
"289","REACTOME_CYP2E1_REACTIONS",0.115384615384615,0.47354064375341,0.191892240384838,-0.827409967431382,-1.38179651339237,3,"CYP2E1"
"290","REACTOME_CYTOCHROME_C_MEDIATED_APOPTOTIC_RESPONSE",0.474522292993631,0.776417293289816,0.070113215764256,0.461576423773824,1.01095545520119,12,"APAF1, CARD8, MAPK3, XIAP, CASP9, AVEN, UACA, MAPK1, APIP"
"291","REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE",0.871080139372822,0.924324646669449,0.0791316651768349,-0.244828553127389,-0.772816005552706,38,"CYP2E1, POMC, FDX1, CYP2U1, CYP39A1"
"292","REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM",0.476093591047813,0.778247150714692,0.048701086452153,0.276951329468512,1.00606677162384,622,"BCL6, PML, CEBPD, SAMHD1, TRIM38, ITGB1, PRKACA, IKBIP, JAK2, MAP2K7, EIF4A1, FLNA, NUP188, IKBKG, MAP3K7, UBE2E1, PSMD5, IRF3, EIF2S3, PTPN13, TNFRSF11B, UBE2D2, UBE2I, GAB3, HNRNPA2B1, STAT4, STX4, PSMD8, GRB2, RHOU, PSMC2, LAMA5, CRLF1, P4HB, GBP2, BIRC2, COL1A2, MAOA, CXCL1, TOLLIP, PSMB7, LYN, NUP54, IL7, UBA52, IFITM3, POM121, AKT3, TNFRSF1A, NUP214, EIF2S1, TNFRSF12A, HLA-F, PIK3R1, HLA-A, RBX1, HMGB1, RORA, NUP107, PSMB6, VIM, NUP35, MT2A, IFIT5, POM121C, PPP2R5A, EIF4G3, PSMD13, MAP2K6, TIMP1, HSP90B1, TRIM46, MAP2K1, STAT2, CDC42, IFNGR2, IL17RA, TUBB4A, EIF4A2, CXCL8, TRIM8, CSF3, PRKCD, FANCC, HERC5, LTBR, IL16, FGF2, TRIM35, STAT6, TUBA4A, CRKL, IL4R, CAMK2B, IL1RAP, GHR, GAB2, EIF4G2, TRIM45, JAK1, NFKB1, FN1, MAPK3, CDKN1B, UBE2M, SMARCA4, UBB, TNFRSF14, PSME1, TRIM21, PSMA4, STAT1, ELOB, IRS2, IL6ST, RALA, FBXW11, ARF1, PTK2B, EIF4G1, IL27RA, NDN, PLCG2, NUP43, NUP133, KPNA1, STXBP2, PSMD12, EIF4A3, HLA-C, NFKBIB, TAB3, TARBP2, RAF1, TIFA, PIN1, EIF4E, IFIT3, FANCE, AIP, PSMB1, HGF, IFIT2, ALOX5, SEC13, TRIM68, FOS, USP14, DNAJC3, PAK2, EGR1, PSMD14, TUBB4B, IRAK2, RPS6KA2, YBX1, RPS27A, TUBA1C, BRWD1, SOCS3, B2M, SOD2, RPLP0, SP100, PSMD6, BCL2L11"
"293","REACTOME_CYTOPROTECTION_BY_HMOX1",0.188679245283019,0.565487662531556,0.199915231309662,-0.345216443009052,-1.17425146660727,55,"HBA2, HBA1, HBB, MT-CO1, MT-CO2, SIN3B, COX7A2L, MT-CO3"
"294","REACTOME_CYTOSOLIC_IRON_SULFUR_CLUSTER_ASSEMBLY",0.226384364820847,0.607298028604561,0.11378726182188,0.5959704846901,1.24261633008127,10,"CIAO1, ABCB7, MMS19, NUBP1, NDOR1"
"295","REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA",0.442384105960265,0.761883738042679,0.0645031249656493,0.342271313318522,1.02549648588113,60,"IKBKG, IRF3, CREBBP, POLR1C, UBA52, EP300, POLR3D, POLR2H, STAT6, NFKB1, UBB, IFI16, TICAM1, TRIM21, NFKBIB, RPS27A, TRIM32, CRCP"
"296","REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES",0.585949177877429,0.800174459522417,0.0568864160475701,0.379879361716956,0.918557579441302,19,"TPST1, PAPSS1, SLC35B3, SLC26A2, SLC35B2"
"297","REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION",0.715789473684211,0.858863094820336,0.0550211117163117,0.457243489365807,0.81256617120535,5,"FARSA, AIMP1, AIMP2, PPA1"
"298","REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS",0.642590286425903,0.824199120972101,0.0442407423477375,0.283664117277491,0.919115374948835,112,"PRKACA, ITPR1, IKBKG, MAP3K7, PSMD5, UBE2D2, PSMD8, PSMC2, AHCYL1, CREBBP, PSMB7, LYN, UBA52, PSMB6, EP300, PSMD13, PRKCD, NFKB1, UBE2M, UBB, PSME1, PSMA4, FBXW11, PLCG2, PSMD12, TAB3, RAF1, PSMB1, PAK2, PSMD14, RPS27A, PSMD6, PSMF1"
"299","REACTOME_DAG_AND_IP3_SIGNALING",0.331944444444444,0.693839972022582,0.0815265143256594,0.396827070679568,1.1002597682332,40,"PRKAR2B, PRKACA, ITPR1, PDE1A, ADCY5, AHCYL1, ADCY6, PDE1C, PRKCD, CAMK2B, PRKCG, PRKAR1A, ADCY8, PRKAR2A, CAMK2G, CAMK4, PDE1B"
"300","REACTOME_DAP12_INTERACTIONS",0.692063492063492,0.847074959118004,0.0865399737444125,-0.295967144266541,-0.873593494579814,28,"FYN, KRAS, HLA-B, SOS1, GRAP2"
"301","REACTOME_DAP12_SIGNALING",0.78816199376947,0.888319835545553,0.0785029047348687,-0.274650414791569,-0.7841449612239,25,"FYN, KRAS, SOS1, GRAP2"
"302","REACTOME_DARPP_32_EVENTS",0.545727136431784,0.797332522114656,0.0603786357920401,0.386608108583449,0.945041821848976,20,"PRKAR2B, PRKACA, PPP3CC, PDE4D"
"303","REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING",0.0891891891891892,0.422986074283372,0.248911114434702,-0.570388319972327,-1.44294847783304,14,"ABLIM1, FYN, DOCK1, ABLIM3"
"304","REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA",0.610526315789474,0.812786567646109,0.0490939668192139,0.30466358074189,0.920588094358293,65,"IKBKG, IRF3, UBE2D2, CREBBP, UBA52, HMGB1, TANK, EP300, RNF135, ATG5, HERC5, NFKB1, UBB, UBE2K, NFKBIB, PIN1, RPS27A, TAX1BP1, MAVS, PCBP2, RELA"
"305","REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX",0.441666666666667,0.761439156672523,0.0668966276500666,0.364546375414599,1.01075692703384,40,"SOX6, CHD8, UBA52, UBB, ASH2L, SOX13, XIAP, CTNNBIP1, HDAC1, RPS27A, CTBP1, TLE1, PYGO2"
"306","REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY",0.0450819672131148,0.319887429643527,0.248911114434702,0.483318447966114,1.40213771873639,52,"EIF4A1, EXOSC1, DDX6, PAIP1, DCP2, PATL1, XRN1, LSM3, LSM7, EIF4A2, NT5C3B, PAN3, EXOSC5, EIF4B, DCPS, LSM2, EIF4G1, PABPC1, HBS1L, EIF4A3, CNOT6, EIF4E, TNKS1BP1"
"307","REACTOME_DEADENYLATION_OF_MRNA",0.139500734214391,0.512271561724124,0.141225119642531,0.50907392808982,1.29296607021714,25,"EIF4A1, PAIP1, EIF4A2, PAN3, EIF4B, EIF4G1, PABPC1, EIF4A3, CNOT6, EIF4E, TNKS1BP1, CNOT8, TUT4, TUT7, PARN, CNOT3"
"308","REACTOME_DEATH_RECEPTOR_SIGNALING",0.481913652275379,0.782516311056251,0.0544555953940371,0.297329143462386,0.994942845075625,150,"NCSTN, IKBKG, MAP3K7, ULK1, VAV3, LINGO1, RACK1, UBE2D2, OPTN, BIRC2, BAD, PRKCI, BAG4, UBA52, TNFRSF1A, APH1B, USP2, ARHGEF2, UBE2L3, KALRN, PSEN1, AKAP13, PSEN2, ARHGEF17, FAS, FGD1, NFKB1, UBB, ARHGEF10L, XIAP, MADD, TAB3, ARHGEF9, TNFSF10, VAV2, HDAC1, ARHGEF33, NGFR"
